Query,Type,Time
s12,SS,8.0
s12,GS,5.0
s12,GS,7.0
s12,GS,6.0
s12,GS,5.0
s12,GS,4.0
s12,GS,5.0
s12,GS,4.0
s12,GS,5.0
s12,GS,4.0
s12,GS,4.0
s12,Jena,2.0
s12,Jena,1.0
s12,Jena,1.0
s12,Jena,1.0
s12,Jena,1.0
s12,Jena,1.0
s12,Jena,1.0
s12,Jena,2.0
s12,Jena,1.0
s12,Jena,1.0
s12,GDB,1.0
s12,GDB,1.0
s12,GDB,1.0
s12,GDB,1.0
s12,GDB,1.0
s12,GDB,1.0
s12,GDB,1.0
s12,GDB,1.0
s12,GDB,1.0
s12,GDB,0.0
c1,CS,1.0
c1,CS,0.0
c1,CS,1.0
c1,CS,1.0
c1,CS,1.0
c1,CS,0.0
c1,CS,1.0
c1,CS,0.0
c1,CS,1.0
c1,CS,1.0
c2,CS,1.0
c2,CS,1.0
c2,CS,1.0
c2,CS,1.0
c2,CS,1.0
c2,CS,1.0
c2,CS,1.0
c2,CS,1.0
c2,CS,1.0
c2,CS,1.0
c3,CS,1.0
c3,CS,0.0
c3,CS,1.0
c3,CS,1.0
c3,CS,1.0
c3,CS,1.0
c3,CS,1.0
c3,CS,1.0
c3,CS,0.0
c3,CS,0.0
f2,CS,0.0
f2,CS,0.0
f2,CS,0.0
f2,CS,0.0
f2,CS,1.0
f2,CS,0.0
f2,CS,1.0
f2,CS,1.0
f2,CS,1.0
f2,CS,1.0
f4,CS,1.0
f4,CS,1.0
f4,CS,1.0
f4,CS,1.0
f4,CS,1.0
f4,CS,1.0
f4,CS,1.0
f4,CS,1.0
f4,CS,1.0
f4,CS,1.0
s1,CS,1.0
s1,CS,1.0
s1,CS,1.0
s1,CS,1.0
s1,CS,1.0
s1,CS,1.0
s1,CS,1.0
s1,CS,1.0
s1,CS,1.0
s1,CS,1.0
s2,CS,1.0
s2,CS,1.0
s2,CS,1.0
s2,CS,1.0
s2,CS,0.0
s2,CS,0.0
s2,CS,0.0
s2,CS,1.0
s2,CS,1.0
s2,CS,0.0
s3,CS,0.0
s3,CS,0.0
s3,CS,0.0
s3,CS,0.0
s3,CS,0.0
s3,CS,1.0
s3,CS,1.0
s3,CS,1.0
s3,CS,0.0
s3,CS,1.0
s4,CS,0.0
s4,CS,1.0
s4,CS,1.0
s4,CS,0.0
s4,CS,0.0
s4,CS,1.0
s4,CS,0.0
s4,CS,1.0
s4,CS,0.0
s4,CS,1.0
s5,CS,1.0
s5,CS,0.0
s5,CS,0.0
s5,CS,1.0
s5,CS,0.0
s5,CS,0.0
s5,CS,0.0
s5,CS,0.0
s5,CS,0.0
s5,CS,0.0
s6,CS,0.0
s6,CS,1.0
s6,CS,0.0
s6,CS,1.0
s6,CS,0.0
s6,CS,0.0
s6,CS,0.0
s6,CS,1.0
s6,CS,1.0
s6,CS,0.0
s7,CS,1.0
s7,CS,1.0
s7,CS,1.0
s7,CS,0.0
s7,CS,0.0
s7,CS,1.0
s7,CS,1.0
s7,CS,0.0
s7,CS,1.0
s7,CS,1.0
s8,CS,0.0
s8,CS,1.0
s8,CS,2.0
s8,CS,1.0
s8,CS,1.0
s8,CS,1.0
s8,CS,1.0
s8,CS,0.0
s8,CS,0.0
s8,CS,1.0
s9,CS,1.0
s9,CS,0.0
s9,CS,1.0
s9,CS,0.0
s9,CS,1.0
s9,CS,1.0
s9,CS,1.0
s9,CS,1.0
s9,CS,0.0
s9,CS,1.0
s10,CS,1.0
s10,CS,1.0
s10,CS,1.0
s10,CS,1.0
s10,CS,0.0
s10,CS,1.0
s10,CS,0.0
s10,CS,1.0
s10,CS,1.0
s10,CS,1.0
