Query,Type,Time
s7,CS,21530.0
s7,CS,21559.0
s7,CS,21501.0
s7,CS,21589.0
s7,CS,21727.0
s8,CS,4425.0
s8,CS,4362.0
s8,CS,4371.0
s8,CS,4400.0
s8,CS,4387.0
s8,CS,4408.0
s8,CS,4361.0
s8,CS,4428.0
s8,CS,4365.0
s8,CS,4361.0
s9,CS,1.0
s9,CS,1.0
s9,CS,1.0
s9,CS,1.0
s9,CS,1.0
s9,CS,1.0
s9,CS,1.0
s9,CS,1.0
s9,CS,1.0
s9,CS,1.0
s10,CS,4.0
s10,CS,3.0
s10,CS,3.0
s10,CS,4.0
s10,CS,4.0
s10,CS,4.0
s10,CS,3.0
s10,CS,3.0
s10,CS,3.0
s10,CS,3.0
s11,CS,28.0
s11,CS,28.0
s11,CS,29.0
s11,CS,23.0
s11,CS,24.0
s11,CS,23.0
s11,CS,22.0
s11,CS,21.0
s11,CS,21.0
s11,CS,33.0
s12,CS,1.0
s12,CS,1.0
s12,CS,0.0
s12,CS,0.0
s12,CS,1.0
s12,CS,1.0
s12,CS,1.0
s12,CS,1.0
s12,CS,1.0
s12,CS,0.0
c1,SumRDF,356.0
c1,SumRDF,356.0
c1,SumRDF,352.0
c1,SumRDF,359.0
c1,SumRDF,355.0
c1,SumRDF,357.0
c1,SumRDF,359.0
c1,SumRDF,357.0
c1,SumRDF,356.0
c1,SumRDF,356.0
c2,SumRDF,1401.0
c2,SumRDF,1401.0
c2,SumRDF,1391.0
c2,SumRDF,1389.0
c2,SumRDF,1392.0
c2,SumRDF,1394.0
c2,SumRDF,1396.0
c2,SumRDF,1391.0
c2,SumRDF,1393.0
c2,SumRDF,1395.0
c3,SumRDF,3.0
c3,SumRDF,3.0
c3,SumRDF,3.0
c3,SumRDF,2.0
c3,SumRDF,2.0
c3,SumRDF,7.0
c3,SumRDF,3.0
c3,SumRDF,3.0
c3,SumRDF,3.0
c3,SumRDF,3.0
f1,SumRDF,382.0
f1,SumRDF,382.0
f1,SumRDF,378.0
f1,SumRDF,380.0
f1,SumRDF,374.0
f1,SumRDF,372.0
f1,SumRDF,373.0
f1,SumRDF,377.0
f1,SumRDF,374.0
f1,SumRDF,373.0
f2,SumRDF,513.0
f2,SumRDF,513.0
f2,SumRDF,510.0
f2,SumRDF,512.0
f2,SumRDF,509.0
f2,SumRDF,514.0
f2,SumRDF,511.0
f2,SumRDF,511.0
f2,SumRDF,511.0
f2,SumRDF,516.0
f3,SumRDF,596.0
f3,SumRDF,596.0
f3,SumRDF,606.0
f3,SumRDF,608.0
f3,SumRDF,1050.0
f3,SumRDF,892.0
f3,SumRDF,593.0
f3,SumRDF,850.0
f3,SumRDF,710.0
f3,SumRDF,578.0
f4,SumRDF,4780.0
f4,SumRDF,4780.0
f4,SumRDF,4267.0
f4,SumRDF,4250.0
f4,SumRDF,4250.0
f4,SumRDF,4483.0
f4,SumRDF,4252.0
f4,SumRDF,4236.0
f4,SumRDF,4245.0
f4,SumRDF,4271.0
f5,SumRDF,91.0
f5,SumRDF,91.0
f5,SumRDF,95.0
f5,SumRDF,92.0
f5,SumRDF,92.0
f5,SumRDF,97.0
f5,SumRDF,92.0
f5,SumRDF,92.0
f5,SumRDF,94.0
f5,SumRDF,91.0
s1,SumRDF,11380.0
s1,SumRDF,11380.0
s1,SumRDF,11397.0
s1,SumRDF,11288.0
s1,SumRDF,11282.0
s1,SumRDF,11415.0
s1,SumRDF,11517.0
s1,SumRDF,11289.0
s1,SumRDF,11463.0
s1,SumRDF,11307.0
s2,SumRDF,11056.0
s2,SumRDF,11056.0
s2,SumRDF,10912.0
s2,SumRDF,11112.0
s2,SumRDF,11162.0
s2,SumRDF,11003.0
s2,SumRDF,11005.0
s2,SumRDF,10978.0
s2,SumRDF,10992.0
s2,SumRDF,10979.0
s3,SumRDF,958.0
s3,SumRDF,958.0
s3,SumRDF,959.0
s3,SumRDF,961.0
s3,SumRDF,963.0
s3,SumRDF,961.0
s3,SumRDF,1007.0
s3,SumRDF,991.0
s3,SumRDF,1012.0
s3,SumRDF,1008.0
s4,SumRDF,2354.0
s4,SumRDF,2354.0
s4,SumRDF,2357.0
s4,SumRDF,2373.0
s4,SumRDF,2358.0
s4,SumRDF,2403.0
s4,SumRDF,2355.0
s4,SumRDF,2364.0
s4,SumRDF,2373.0
s4,SumRDF,2376.0
s5,SumRDF,141.0
s5,SumRDF,141.0
s5,SumRDF,141.0
s5,SumRDF,137.0
s5,SumRDF,144.0
s5,SumRDF,139.0
s5,SumRDF,139.0
s5,SumRDF,137.0
s5,SumRDF,139.0
s5,SumRDF,140.0
s6,SumRDF,9091.0
s6,SumRDF,9091.0
s6,SumRDF,9185.0
s6,SumRDF,9297.0
s6,SumRDF,9160.0
s6,SumRDF,9117.0
s6,SumRDF,9254.0
s6,SumRDF,9223.0
s6,SumRDF,9233.0
s6,SumRDF,9244.0
s7,SumRDF,5615.0
s7,SumRDF,5615.0
s7,SumRDF,5660.0
s7,SumRDF,5595.0
s7,SumRDF,5572.0
s7,SumRDF,5520.0
s7,SumRDF,5595.0
s7,SumRDF,5525.0
s7,SumRDF,5486.0
s7,SumRDF,5616.0
s8,SumRDF,4493.0
s8,SumRDF,4493.0
s8,SumRDF,4608.0
s8,SumRDF,4522.0
s8,SumRDF,4511.0
s8,SumRDF,4540.0
s8,SumRDF,4556.0
s8,SumRDF,4553.0
s8,SumRDF,4564.0
s8,SumRDF,4566.0
s9,SumRDF,1.0
s9,SumRDF,1.0
s9,SumRDF,0.0
s9,SumRDF,0.0
s9,SumRDF,1.0
s9,SumRDF,1.0
s9,SumRDF,1.0
s9,SumRDF,1.0
s9,SumRDF,1.0
s9,SumRDF,1.0
s10,SumRDF,6.0
s10,SumRDF,6.0
s10,SumRDF,4.0
s10,SumRDF,4.0
s10,SumRDF,4.0
s10,SumRDF,4.0
s10,SumRDF,4.0
s10,SumRDF,3.0
s10,SumRDF,4.0
s10,SumRDF,3.0
s11,SumRDF,15.0
s11,SumRDF,15.0
s11,SumRDF,14.0
s11,SumRDF,14.0
s11,SumRDF,14.0
s11,SumRDF,14.0
s11,SumRDF,13.0
s11,SumRDF,13.0
s11,SumRDF,14.0
s11,SumRDF,13.0
s12,SumRDF,1.0
s12,SumRDF,0.0
s12,SumRDF,1.0
s12,SumRDF,0.0
s12,SumRDF,0.0
s12,SumRDF,1.0
s12,SumRDF,1.0
s12,SumRDF,0.0
s12,SumRDF,1.0
s12,SumRDF,1.0
